imageUrl,name,publisher,description,category,tags,price,reviewScore,reviewCount,stockQuantity,dateAdded,id,photoAuthor,photoAuthorUrl
https://images.unsplash.com/photo-1522844123782-9547a63eb28b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMFlvZ2ElMjBNYXR8ZW58MHx8fHwxNzcyMjI1ODU0fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable Yoga Mat,NorthPeak,"The Portable Yoga Mat 951 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Giftable, Durable, Rechargeable, Ergonomic, Bestseller",346.54,1.3,8361,1393,2025-04-29,vZFF=fFRF)Rv,Alan Ko,https://unsplash.com/@iyunmai?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1559645147-bbd3634fcd8f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwQWN0aW9uJTIwQ2FtZXJhfGVufDB8fHx8MTc3MjIyNTg4NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Action Camera,BlueRiver Outfitters,"The Classic Action Camera 338 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Lightweight, Bestseller, Essential, Limited Edition, Waterproof",587.27,4.7,38,938,2019-06-21,6J1AC!b^]~F*,Keszthelyi Timi,https://unsplash.com/@keszthelyit?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1758273237903-f176384eadbb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMEJhY2twYWNrfGVufDB8fHx8MTc3MjIyNTg4NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Backpack,NorthPeak,"The Wireless Backpack 628 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Versatile, Limited Edition, Ergonomic, Bestseller",529.37,2.6,3623,1921,2024-02-02,DzAa^(RT#US5,Vitaly Gariev,https://unsplash.com/@silverkblack?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1613091252604-dd0746e2f358?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwR2FtaW5nJTIwTW91c2V8ZW58MHx8fHwxNzcyMjI1ODU5fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact Gaming Mouse,BlueRiver Outfitters,"The Compact Gaming Mouse 584 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Limited Edition, Versatile, Ergonomic, Rechargeable, Bestseller",713.77,1.4,2933,838,2018-10-24,N$:!8:9GM9Fw,Sirisvisual,https://unsplash.com/@sirisvisual?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1716623816154-82045bc02706?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjBDb29rd2FyZSUyMFNldHxlbnwwfHx8fDE3NzIyMjU4MzF8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional Cookware Set,Horizon Tech,"The Professional Cookware Set 990 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Compact, Versatile, Giftable, Bestseller, Premium",327.18,2.8,3819,131,2019-06-20,BMT_Ce;8O?@R,Vlad Kutepov,https://unsplash.com/@kvtepov?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1768618506508-2575a80f4461?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjBCbHVldG9vdGglMjBTcGVha2VyfGVufDB8fHx8MTc3MjIyNTg2Mnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional Bluetooth Speaker,Summit Gear Co.,"The Professional Bluetooth Speaker 708 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Wireless, Ergonomic, Waterproof, Lightweight, Rechargeable",790.33,1.7,8739,1005,2025-09-16,9hy!:"1wr\"=,Cao Minh Đức,https://unsplash.com/@duck0505?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1601220363009-f7e66d095649?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwU21hcnRwaG9uZSUyMFN0YW5kfGVufDB8fHx8MTc3MjIyNTg4NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Smartphone Stand,SilverLine Electronics,"The Classic Smartphone Stand 803 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Wireless, Waterproof, New Arrival, Portable, Giftable",656.89,4.0,5245,709,2020-10-23,F<-W^wR#qxh],Hugo Sesma,https://unsplash.com/@h_u_g_e?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1726133731374-31f3ab7d29d9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMFJ1bm5pbmclMjBTaG9lc3xlbnwwfHx8fDE3NzIyMjU4NTB8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Running Shoes,BlueRiver Outfitters,"The Wireless Running Shoes 284 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Durable, Lightweight, Portable, Giftable, Bestseller",610.78,4.2,5250,765,2016-01-28,*s?O:%}Li/MK,Rohit Sharma,https://unsplash.com/@rohitsharma1785?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1768111514765-99c9bd665461?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMEVsZWN0cmljJTIwS2V0dGxlfGVufDB8fHx8MTc3MjIyNTg2MHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable Electric Kettle,Summit Gear Co.,"The Portable Electric Kettle 746 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Bestseller, Portable, Waterproof, Compact",451.07,2.0,5807,1767,2018-07-03,Ywb7$B0u6yM0,Tomoki Ozawa,https://unsplash.com/@tomokiozawa?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1738958668282-4c7446241e9e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMFJ1bm5pbmclMjBTaG9lc3xlbnwwfHx8fDE3NzIyMjU4ODV8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart Running Shoes,NorthPeak,"The Smart Running Shoes 182 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Limited Edition, New Arrival, Premium, Portable, Rechargeable",611.09,4.3,1896,1012,2018-08-03,u$)r.x;\Sd0{,Archer Allstars,https://unsplash.com/@archerallstars?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1557349964-34f68e722d29?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjBDb29rYm9va3xlbnwwfHx8fDE3NzIyMjU4NDF8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional Cookbook,UrbanNest,"The Professional Cookbook 145 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Lightweight, Giftable, Waterproof, Rechargeable, Premium",362.17,2.9,7359,853,2019-09-10,VY%ObOUX+0<@,Hartai Klaudia,https://unsplash.com/@hartaiklaudia?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1762341124796-530c0085f7d8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyME9mZmljZSUyMENoYWlyfGVufDB8fHx8MTc3MjIyNTg1OHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart Office Chair,BrightLeaf Publishing,"The Smart Office Chair 776 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Rechargeable, Limited Edition, Essential, New Arrival, Durable",130.21,3.1,9769,103,2016-05-13,u`|[IZ`1W^*\,Zulfugar Karimov,https://unsplash.com/@zulfugarkarimov?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1768332487888-326fa7dabbf2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwQ29va2Jvb2t8ZW58MHx8fHwxNzcyMjI1ODUyfDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Cookbook,Summit Gear Co.,"The Classic Cookbook 348 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Compact, Portable, Premium, Giftable, Versatile",463.45,1.9,9143,698,2018-10-31,bpq'+=>kkfx*,Kamilla Isalieva,https://unsplash.com/@kamillaisalieva?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1760443728230-b84a87381f8f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMFNtYXJ0cGhvbmUlMjBTdGFuZHxlbnwwfHx8fDE3NzIyMjU4NjN8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Smartphone Stand,NorthPeak,"The Wireless Smartphone Stand 145 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Bestseller, Durable, Wireless, Versatile, Limited Edition",54.18,1.9,245,1672,2024-09-27,"}AEaRq,uKQ2\",Todd Jiang,https://unsplash.com/@toddjiang?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1748017185912-c2a467989758?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwQ29va2Jvb2t8ZW58MHx8fHwxNzcyMjI1ODMyfDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact Cookbook,Maple Street Press,"The Compact Cookbook 222 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Compact, New Arrival, Essential, Modern",643.98,4.6,3786,1102,2017-02-23,`17E:@#%F4}B,Harrison Chang,https://unsplash.com/@harrisonchang?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1523730647456-cc896ae6243a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwUnVubmluZyUyMFNob2VzfGVufDB8fHx8MTc3MjIyNTg2Nnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Running Shoes,BrightLeaf Publishing,"The Classic Running Shoes 211 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Premium, Bestseller, Rechargeable, Portable, Compact",184.51,2.0,7336,623,2022-06-10,"A'y:m60.#}a,",Jeroen Den Otter,https://unsplash.com/@jeroendenotter?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1571406487954-dc11b0c0767d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwTEVEJTIwRGVzayUyMExhbXB8ZW58MHx8fHwxNzcyMjI1ODQ5fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact LED Desk Lamp,BlueRiver Outfitters,"The Compact LED Desk Lamp 467 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Rechargeable, Versatile, Giftable, Lightweight, Portable",757.63,4.7,4680,1456,2021-10-23,.uRf&|5QczEq,Monty Allen,https://unsplash.com/@monty_a?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1588279102558-dabc7b32d9b1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxBZHZhbmNlZCUyMENvb2t3YXJlJTIwU2V0fGVufDB8fHx8MTc3MjIyNTg2NHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Advanced Cookware Set,UrbanNest,"The Advanced Cookware Set 366 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Portable, Compact, Bestseller, Ergonomic, Modern",343.41,1.9,3909,104,2019-08-14,=?V-~:49(4w],Cooker King,https://unsplash.com/@cookerking?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1571406487954-dc11b0c0767d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwTEVEJTIwRGVzayUyMExhbXB8ZW58MHx8fHwxNzcyMjI1ODQ5fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact LED Desk Lamp,Summit Gear Co.,"The Compact LED Desk Lamp 646 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Bestseller, New Arrival, Wireless, Essential, Lightweight",43.71,3.7,157,840,2017-01-18,jo55<*8~f+BH,Monty Allen,https://unsplash.com/@monty_a?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1758273237903-f176384eadbb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMEJhY2twYWNrfGVufDB8fHx8MTc3MjIyNTg4NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Backpack,Horizon Tech,"The Wireless Backpack 792 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Rechargeable, New Arrival, Versatile, Premium, Portable",538.86,4.4,8008,632,2017-10-28,$n2~Bh~1zWl],Vitaly Gariev,https://unsplash.com/@silverkblack?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1745256375848-1d599594635d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMEZpdG5lc3MlMjBUcmFja2VyfGVufDB8fHx8MTc3MjIyNTg3OHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart Fitness Tracker,Maple Street Press,"The Smart Fitness Tracker 895 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Portable, Limited Edition, Rechargeable, New Arrival, Compact",539.93,3.4,9742,813,2022-08-18,jD8ptG=u|+UT,Kelsey Todd,https://unsplash.com/@sparkledump?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1738958668282-4c7446241e9e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwUnVubmluZyUyMFNob2VzfGVufDB8fHx8MTc3MjIyNTg2Mnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact Running Shoes,Summit Gear Co.,"The Compact Running Shoes 243 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Giftable, Versatile, Rechargeable, Limited Edition, Wireless",726.44,1.3,3622,545,2018-08-05,hM)xyGq`)6+F,Archer Allstars,https://unsplash.com/@archerallstars?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1762341121032-510ad9df0ba6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxBZHZhbmNlZCUyME9mZmljZSUyMENoYWlyfGVufDB8fHx8MTc3MjIyNTg4MXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Advanced Office Chair,SilverLine Electronics,"The Advanced Office Chair 778 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Lightweight, Ergonomic, Portable, Durable, Versatile",10.14,3.9,247,1031,2024-07-09,[0z;aDCx`kz~,Zulfugar Karimov,https://unsplash.com/@zulfugarkarimov?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1624948384140-e48e47087fad?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMDRLJTIwTW9uaXRvcnxlbnwwfHx8fDE3NzIyMjU4Nzh8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart 4K Monitor,BlueRiver Outfitters,"The Smart 4K Monitor 990 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Durable, Bestseller, Limited Edition, Versatile, Giftable",575.99,2.6,6761,1625,2019-01-08,~%9|`Y+RHdFa,Dennis Irorere,https://unsplash.com/@denironyx?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1760152581335-5b5c50f85e75?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBMRUQlMjBEZXNrJTIwTGFtcHxlbnwwfHx8fDE3NzIyMjU4ODF8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco LED Desk Lamp,BlueRiver Outfitters,"The Eco LED Desk Lamp 504 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Durable, Versatile, Compact, Waterproof, Rechargeable",379.72,1.2,3262,1426,2019-09-06,",Ia?W94MR2b]",Jw K,https://unsplash.com/@kootograph?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1588279102558-dabc7b32d9b1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBDb29rd2FyZSUyMFNldHxlbnwwfHx8fDE3NzIyMjU4MzZ8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Cookware Set,NorthPeak,"The Eco Cookware Set 286 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Giftable, Durable, Essential, Modern",679.37,4.5,7708,415,2023-08-04,>G:*Wj<2IvRT,Cooker King,https://unsplash.com/@cookerking?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1566533893210-134327eb8967?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBOb2lzZSUyMENhbmNlbGxpbmclMjBIZWFkcGhvbmVzfGVufDB8fHx8MTc3MjIyNTg0NHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Noise Cancelling Headphones,BrightLeaf Publishing,"The Eco Noise Cancelling Headphones 675 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Versatile, Limited Edition, Ergonomic, Giftable, Durable",106.94,4.7,3559,1637,2019-06-19,g]ka&0=%aV/O,Dev Asangbam,https://unsplash.com/@devasangbam?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1758273237903-f176384eadbb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMEJhY2twYWNrfGVufDB8fHx8MTc3MjIyNTg4NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Backpack,Summit Gear Co.,"The Wireless Backpack 773 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Versatile, Portable, Wireless, Limited Edition, Modern",573.74,4.2,8621,1046,2021-11-15,yl(~3AFZnwOI,Vitaly Gariev,https://unsplash.com/@silverkblack?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1745256375848-1d599594635d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMEZpdG5lc3MlMjBUcmFja2VyfGVufDB8fHx8MTc3MjIyNTg3OHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart Fitness Tracker,BrightLeaf Publishing,"The Smart Fitness Tracker 939 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Essential, Ergonomic, Modern, New Arrival, Limited Edition",127.42,2.6,1263,1902,2017-05-26,D0qi[78Kis.0,Kelsey Todd,https://unsplash.com/@sparkledump?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1767570867725-8e172fe718bf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcmVtaXVtJTIwR3JhcGhpYyUyMFQtU2hpcnR8ZW58MHx8fHwxNzcyMjI1ODg2fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Premium Graphic T-Shirt,NorthPeak,"The Premium Graphic T-Shirt 485 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"New Arrival, Rechargeable, Ergonomic, Versatile, Bestseller",534.33,4.1,3839,975,2025-05-17,l/4\o+0-1:Ie,Ace Maxwell,https://unsplash.com/@acemaxwell?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1766411503497-911658181192?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMExFRCUyMERlc2slMjBMYW1wfGVufDB8fHx8MTc3MjIyNTg4Nnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable LED Desk Lamp,Maple Street Press,"The Portable LED Desk Lamp 238 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Portable, Rechargeable, Versatile, Waterproof, Modern",58.24,4.7,4107,1218,2022-09-07,{_hq!Lhl6E@L,Puscas Adryan,https://unsplash.com/@adryan_studio?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1739001411231-4fc0f4140259?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMEdyYXBoaWMlMjBULVNoaXJ0fGVufDB8fHx8MTc3MjIyNTg2NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable Graphic T-Shirt,Summit Gear Co.,"The Portable Graphic T-Shirt 710 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Durable, Premium, Bestseller, New Arrival, Ergonomic",629.11,4.2,8934,1724,2021-02-27,P!6u-*UNE})r,Jay Soundo,https://unsplash.com/@jaysoundo?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1756576170753-6b2b631e1c78?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjBHYW1pbmclMjBNb3VzZXxlbnwwfHx8fDE3NzIyMjU4Mjh8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional Gaming Mouse,Summit Gear Co.,"The Professional Gaming Mouse 786 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Lightweight, Rechargeable, Versatile, Limited Edition, Ergonomic",780.61,2.7,5847,1823,2025-06-17,SNZ)uD_5/d&q,Andrey Matveev,https://unsplash.com/@zelebb?utm_source=sse554_capstone&utm_medium=referral
